x,y,z
3,23,0.2964
4,23,0.3756
5,23,0.4410
6,23,0.4902
7,23,0.5215
8,23,0.5340
9,23,0.5273
10,23,0.5021
11,23,0.4598
12,23,0.4025
13,23,0.3330
14,23,0.2546
15,23,0.1710
16,23,0.0861
17,23,0.0040
18,23,-0.0712
19,23,-0.1357
20,23,-0.1861
21,23,-0.2194
22,23,-0.2333
23,23,-0.2261
24,23,-0.1971
25,23,-0.1461
26,23,-0.0741
27,23,0.0175
28,23,0.1263
29,23,0.2493
30,23,0.3831
31,23,0.5237
32,23,0.6669
33,23,0.8085
34,23,0.9443
35,23,1.0704
36,23,1.1830
37,23,1.2792
38,23,1.3563
39,23,1.4127
40,23,1.4473
41,23,1.4599
42,23,1.4510
43,23,1.4221
44,23,1.3751
45,23,1.3128
46,23,1.2383
47,23,1.1551
48,23,1.0671
49,23,0.9779
50,23,0.8915
51,23,0.8112
52,23,0.7403
53,23,0.6814
54,23,0.6364
55,23,0.6068
56,23,0.5931
57,23,0.5952
58,23,0.6123
59,23,0.6427
60,23,0.6843
61,23,0.7343
62,23,0.7896
63,23,0.8466
64,23,0.9019
65,23,0.9520
66,23,0.9933
67,23,1.0229
68,23,1.0382
69,23,1.0371
70,23,1.0181
71,23,0.9807
72,23,0.9248
73,23,0.8513
74,23,0.7618
75,23,0.6585
76,23,0.5442
77,23,0.4223
78,23,0.2964
79,23,0.1705
80,23,0.0484
81,23,-0.0660
82,23,-0.1690
83,23,-0.2574
84,23,-0.3285
85,23,-0.3803
86,23,-0.4113
87,23,-0.4211
88,23,-0.4096
89,23,-0.3781
90,23,-0.3281
91,23,-0.2621
92,23,-0.1831
93,23,-0.0947
94,23,-0.0005
95,23,0.0952
96,23,0.1886
97,23,0.2756
98,23,0.3526
99,23,0.4164
0,22,0.0070
1,22,0.1079
2,22,0.2051
3,22,0.2949
4,22,0.3738
5,22,0.4389
6,22,0.4877
7,22,0.5185
8,22,0.5304
9,22,0.5231
10,22,0.4971
11,22,0.4540
12,22,0.3958
13,22,0.3252
14,22,0.2455
15,22,0.1605
16,22,0.0741
17,22,-0.0097
18,22,-0.0868
19,22,-0.1534
20,22,-0.2061
21,22,-0.2419
22,22,-0.2585
23,22,-0.2543
24,22,-0.2284
25,22,-0.1808
26,22,-0.1124
27,22,-0.0245
28,22,0.0803
29,22,0.1992
30,22,0.3286
31,22,0.4648
32,22,0.6035
33,22,0.7405
34,22,0.8717
35,22,0.9931
36,22,1.1011
37,22,1.1927
38,22,1.2654
39,22,1.3175
40,22,1.3480
41,22,1.3568
42,22,1.3444
43,22,1.3122
44,22,1.2624
45,22,1.1975
46,22,1.1209
47,22,1.0361
48,22,0.9468
49,22,0.8570
50,22,0.7703
51,22,0.6903
52,22,0.6201
53,22,0.5623
54,22,0.5190
55,22,0.4915
56,22,0.4803
57,22,0.4853
58,22,0.5057
59,22,0.5397
60,22,0.5851
61,22,0.6392
62,22,0.6987
63,22,0.7602
64,22,0.8200
65,22,0.8747
66,22,0.9207
67,22,0.9549
68,22,0.9748
69,22,0.9782
70,22,0.9636
71,22,0.9305
72,22,0.8787
73,22,0.8092
74,22,0.7235
75,22,0.6238
76,22,0.5129
77,22,0.3941
78,22,0.2712
79,22,0.1479
80,22,0.0283
81,22,-0.0837
82,22,-0.1846
83,22,-0.2711
84,22,-0.3405
85,22,-0.3908
86,22,-0.4204
87,22,-0.4289
88,22,-0.4164
89,22,-0.3838
90,22,-0.3330
91,22,-0.2663
92,22,-0.1867
93,22,-0.0977
94,22,-0.0031
95,22,0.0931
96,22,0.1868
97,22,0.2741
98,22,0.3514
99,22,0.4154
0,21,0.0063
1,21,0.1070
2,21,0.2040
3,21,0.2935
4,21,0.3722
5,21,0.4369
6,21,0.4854
7,21,0.5158
8,21,0.5271
9,21,0.5192
10,21,0.4926
11,21,0.4486
12,21,0.3895
13,21,0.3179
14,21,0.2371
15,21,0.1508
16,21,0.0629
17,21,-0.0224
18,21,-0.1013
19,21,-0.1699
20,21,-0.2247
21,21,-0.2628
22,21,-0.2819
23,21,-0.2804
24,21,-0.2575
25,21,-0.2130
26,21,-0.1478
27,21,-0.0635
28,21,0.0376
29,21,0.1527
30,21,0.2782
31,21,0.4102
32,21,0.5448
33,21,0.6775
34,21,0.8044
35,21,0.9215
36,21,1.0252
37,21,1.1126
38,21,1.1812
39,21,1.2294
40,21,1.2561
41,21,1.2613
42,21,1.2456
43,21,1.2104
44,21,1.1579
45,21,1.0907
46,21,1.0122
47,21,0.9258
48,21,0.8354
49,21,0.7449
50,21,0.6580
51,21,0.5782
52,21,0.5087
53,21,0.4520
54,21,0.4103
55,21,0.3847
56,21,0.3758
57,21,0.3835
58,21,0.4069
59,21,0.4442
60,21,0.4931
61,21,0.5510
62,21,0.6145
63,21,0.6801
64,21,0.7442
65,21,0.8031
66,21,0.8534
67,21,0.8919
68,21,0.9161
69,21,0.9236
70,21,0.9132
71,21,0.8840
72,21,0.8361
73,21,0.7702
74,21,0.6880
75,21,0.5916
76,21,0.4838
77,21,0.3680
78,21,0.2477
79,21,0.1270
80,21,0.0098
81,21,-0.1001
82,21,-0.1991
83,21,-0.2838
84,21,-0.3517
85,21,-0.4004
86,21,-0.4288
87,21,-0.4362
88,21,-0.4226
89,21,-0.3892
90,21,-0.3376
91,21,-0.2702
92,21,-0.1900
93,21,-0.1004
94,21,-0.0054
95,21,0.0911
96,21,0.1852
97,21,0.2727
98,21,0.3503
99,21,0.4145
0,20,0.0056
1,20,0.1061
2,20,0.2030
3,20,0.2923
4,20,0.3707
5,20,0.4351
6,20,0.4832
7,20,0.5132
8,20,0.5241
9,20,0.5156
10,20,0.4883
11,20,0.4437
12,20,0.3838
13,20,0.3112
14,20,0.2294
15,20,0.1419
16,20,0.0527
17,20,-0.0342
18,20,-0.1146
19,20,-0.1850
20,20,-0.2418
21,20,-0.2821
22,20,-0.3035
23,20,-0.3045
24,20,-0.2842
25,20,-0.2427
26,20,-0.1806
27,20,-0.0995
28,20,-0.0017
29,20,0.1098
30,20,0.2317
31,20,0.3599
32,20,0.4906
33,20,0.6195
34,20,0.7424
35,20,0.8555
36,20,0.9553
37,20,1.0388
38,20,1.1036
39,20,1.1481
40,20,1.1714
41,20,1.1733
42,20,1.1545
43,20,1.1165
44,20,1.0615
45,20,0.9922
46,20,0.9119
47,20,0.8241
48,20,0.7327
49,20,0.6416
50,20,0.5545
51,20,0.4749
52,20,0.4060
53,20,0.3504
54,20,0.3100
55,20,0.2862
56,20,0.2795
57,20,0.2897
58,20,0.3158
59,20,0.3561
60,20,0.4084
61,20,0.4697
62,20,0.5369
63,20,0.6063
64,20,0.6742
65,20,0.7371
66,20,0.7914
67,20,0.8339
68,20,0.8619
69,20,0.8733
70,20,0.8667
71,20,0.8411
72,20,0.7968
73,20,0.7343
74,20,0.6553
75,20,0.5619
76,20,0.4570
77,20,0.3439
78,20,0.2262
79,20,0.1078
80,20,-0.0073
81,20,-0.1153
82,20,-0.2124
83,20,-0.2956
84,20,-0.3619
85,20,-0.4094
86,20,-0.4366
87,20,-0.4429
88,20,-0.4284
89,20,-0.3941
90,20,-0.3418
91,20,-0.2738
92,20,-0.1930
93,20,-0.1030
94,20,-0.0076
95,20,0.0893
96,20,0.1837
97,20,0.2715
98,20,0.3492
99,20,0.4136
0,19,0.0049
1,19,0.1053
2,19,0.2020
3,19,0.2911
4,19,0.3693
5,19,0.4335
6,19,0.4812
7,19,0.5108
8,19,0.5213
9,19,0.5123
10,19,0.4845
11,19,0.4392
12,19,0.3785
13,19,0.3051
14,19,0.2223
15,19,0.1337
16,19,0.0433
17,19,-0.0449
18,19,-0.1269
19,19,-0.1989
20,19,-0.2575
21,19,-0.2997
22,19,-0.3233
23,19,-0.3266
24,19,-0.3088
25,19,-0.2699
26,19,-0.2105
27,19,-0.1324
28,19,-0.0378
29,19,0.0705
30,19,0.1890
31,19,0.3138
32,19,0.4410
33,19,0.5662
34,19,0.6855
35,19,0.7950
36,19,0.8912
37,19,0.9711
38,19,1.0325
39,19,1.0736
40,19,1.0936
41,19,1.0925
42,19,1.0710
43,19,1.0305
44,19,0.9732
45,19,0.9020
46,19,0.8200
47,19,0.7309
48,19,0.6386
49,19,0.5469
50,19,0.4596
51,19,0.3802
52,19,0.3118
53,19,0.2571
54,19,0.2181
55,19,0.1959
56,19,0.1912
57,19,0.2036
58,19,0.2323
59,19,0.2754
60,19,0.3307
61,19,0.3952
62,19,0.4657
63,19,0.5386
64,19,0.6101
65,19,0.6766
66,19,0.7345
67,19,0.7806
68,19,0.8123
69,19,0.8272
70,19,0.8240
71,19,0.8018
72,19,0.7607
73,19,0.7014
74,19,0.6253
75,19,0.5347
76,19,0.4325
77,19,0.3218
78,19,0.2064
79,19,0.0901
80,19,-0.0230
81,19,-0.1292
82,19,-0.2247
83,19,-0.3063
84,19,-0.3713
85,19,-0.4176
86,19,-0.4437
87,19,-0.4490
88,19,-0.4337
89,19,-0.3987
90,19,-0.3457
91,19,-0.2771
92,19,-0.1958
93,19,-0.1054
94,19,-0.0095
95,19,0.0877
96,19,0.1823
97,19,0.2704
98,19,0.3483
99,19,0.4128
0,18,0.0043
1,18,0.1046
2,18,0.2011
3,18,0.2901
4,18,0.3680
5,18,0.4320
6,18,0.4794
7,18,0.5087
8,18,0.5187
9,18,0.5093
10,18,0.4809
11,18,0.4350
12,18,0.3736
13,18,0.2995
14,18,0.2158
15,18,0.1262
16,18,0.0347
17,18,-0.0547
18,18,-0.1381
19,18,-0.2116
20,18,-0.2718
21,18,-0.3158
22,18,-0.3414
23,18,-0.3468
24,18,-0.3312
25,18,-0.2947
26,18,-0.2379
27,18,-0.1625
28,18,-0.0706
29,18,0.0347
30,18,0.1501
31,18,0.2718
32,18,0.3956
33,18,0.5176
34,18,0.6336
35,18,0.7397
36,18,0.8326
37,18,0.9093
38,18,0.9675
39,18,1.0056
40,18,1.0227
41,18,1.0189
42,18,0.9948
43,18,0.9520
44,18,0.8926
45,18,0.8196
46,18,0.7361
47,18,0.6458
48,18,0.5527
49,18,0.4604
50,18,0.3730
51,18,0.2937
52,18,0.2259
53,18,0.1721
54,18,0.1342
55,18,0.1135
56,18,0.1106
57,18,0.1251
58,18,0.1561
59,18,0.2017
60,18,0.2598
61,18,0.3272
62,18,0.4008
63,18,0.4768
64,18,0.5516
65,18,0.6213
66,18,0.6826
67,18,0.7320
68,18,0.7670
69,18,0.7852
70,18,0.7851
71,18,0.7660
72,18,0.7278
73,18,0.6713
74,18,0.5979
75,18,0.5099
76,18,0.4101
77,18,0.3016
78,18,0.1883
79,18,0.0740
80,18,-0.0373
81,18,-0.1418
82,18,-0.2359
83,18,-0.3161
84,18,-0.3799
85,18,-0.4250
86,18,-0.4502
87,18,-0.4546
88,18,-0.4385
89,18,-0.4028
90,18,-0.3492
91,18,-0.2801
92,18,-0.1983
93,18,-0.1075
94,18,-0.0113
95,18,0.0862
96,18,0.1810
97,18,0.2693
98,18,0.3474
99,18,0.4121
0,17,0.0038
1,17,0.1040
2,17,0.2004
3,17,0.2892
4,17,0.3669
5,17,0.4306
6,17,0.4778
7,17,0.5068
8,17,0.5164
9,17,0.5066
10,17,0.4777
11,17,0.4313
12,17,0.3693
13,17,0.2944
14,17,0.2099
15,17,0.1194
16,17,0.0269
17,17,-0.0636
18,17,-0.1482
19,17,-0.2231
20,17,-0.2848
21,17,-0.3304
22,17,-0.3577
23,17,-0.3651
24,17,-0.3516
25,17,-0.3172
26,17,-0.2628
27,17,-0.1898
28,17,-0.1005
29,17,0.0021
30,17,0.1148
31,17,0.2336
32,17,0.3545
33,17,0.4735
34,17,0.5865
35,17,0.6896
36,17,0.7795
37,17,0.8533
38,17,0.9086
39,17,0.9439
40,17,0.9584
41,17,0.9520
42,17,0.9256
43,17,0.8807
44,17,0.8195
45,17,0.7448
46,17,0.6599
47,17,0.5686
48,17,0.4747
49,17,0.3820
50,17,0.2943
51,17,0.2153
52,17,0.1479
53,17,0.0948
54,17,0.0580
55,17,0.0387
56,17,0.0374
57,17,0.0538
58,17,0.0869
59,17,0.1349
60,17,0.1954
61,17,0.2655
62,17,0.3418
63,17,0.4207
64,17,0.4984
65,17,0.5712
66,17,0.6354
67,17,0.6879
68,17,0.7258
69,17,0.7470
70,17,0.7498
71,17,0.7335
72,17,0.6979
73,17,0.6440
74,17,0.5731
75,17,0.4874
76,17,0.3897
77,17,0.2833
78,17,0.1719
79,17,0.0594
80,17,-0.0503
81,17,-0.1533
82,17,-0.2460
83,17,-0.3250
84,17,-0.3877
85,17,-0.4318
86,17,-0.4560
87,17,-0.4597
88,17,-0.4429
89,17,-0.4066
90,17,-0.3524
91,17,-0.2828
92,17,-0.2007
93,17,-0.1095
94,17,-0.0130
95,17,0.0848
96,17,0.1799
97,17,0.2684
98,17,0.3466
99,17,0.4115
0,16,0.0033
1,16,0.1034
2,16,0.1996
3,16,0.2883
4,16,0.3659
5,16,0.4294
6,16,0.4763
7,16,0.5050
8,16,0.5143
9,16,0.5041
10,16,0.4748
11,16,0.4279
12,16,0.3653
13,16,0.2898
14,16,0.2046
15,16,0.1133
16,16,0.0199
17,16,-0.0717
18,16,-0.1574
19,16,-0.2335
20,16,-0.2965
21,16,-0.3437
22,16,-0.3725
23,16,-0.3816
24,16,-0.3699
25,16,-0.3376
26,16,-0.2852
27,16,-0.2144
28,16,-0.1275
29,16,-0.0273
30,16,0.0829
31,16,0.1991
32,16,0.3174
33,16,0.4337
34,16,0.5439
35,16,0.6443
36,16,0.7315
37,16,0.8026
38,16,0.8553
39,16,0.8881
40,16,0.9002
41,16,0.8916
42,16,0.8631
43,16,0.8163
44,16,0.7534
45,16,0.6772
46,16,0.5912
47,16,0.4989
48,16,0.4042
49,16,0.3111
50,16,0.2233
51,16,0.1444
52,16,0.0775
53,16,0.0251
54,16,-0.0108
55,16,-0.0288
56,16,-0.0287
57,16,-0.0106
58,16,0.0244
59,16,0.0745
60,16,0.1372
61,16,0.2097
62,16,0.2886
63,16,0.3701
64,16,0.4504
65,16,0.5259
66,16,0.5929
67,16,0.6481
68,16,0.6887
69,16,0.7125
70,16,0.7179
71,16,0.7041
72,16,0.6710
73,16,0.6193
74,16,0.5506
75,16,0.4671
76,16,0.3713
77,16,0.2668
78,16,0.1571
79,16,0.0462
80,16,-0.0621
81,16,-0.1637
82,16,-0.2552
83,16,-0.3331
84,16,-0.3947
85,16,-0.4380
86,16,-0.4614
87,16,-0.4643
88,16,-0.4468
89,16,-0.4100
90,16,-0.3553
91,16,-0.2852
92,16,-0.2027
93,16,-0.1112
94,16,-0.0145
95,16,0.0836
96,16,0.1789
97,16,0.2675
98,16,0.3459
99,16,0.4109
0,15,0.0029
1,15,0.1029
2,15,0.1990
3,15,0.2875
4,15,0.3649
5,15,0.4283
6,15,0.4750
7,15,0.5034
8,15,0.5125
9,15,0.5019
10,15,0.4722
11,15,0.4248
12,15,0.3618
13,15,0.2857
14,15,0.1998
15,15,0.1078
16,15,0.0136
17,15,-0.0789
18,15,-0.1656
19,15,-0.2428
20,15,-0.3071
21,15,-0.3555
22,15,-0.3859
23,15,-0.3964
24,15,-0.3865
25,15,-0.3558
26,15,-0.3054
27,15,-0.2366
28,15,-0.1517
29,15,-0.0537
30,15,0.0542
31,15,0.1681
32,15,0.2840
33,15,0.3978
34,15,0.5056
35,15,0.6036
36,15,0.6884
37,15,0.7571
38,15,0.8075
39,15,0.8380
40,15,0.8479
41,15,0.8373
42,15,0.8069
43,15,0.7584
44,15,0.6940
45,15,0.6165
46,15,0.5293
47,15,0.4362
48,15,0.3409
49,15,0.2474
50,15,0.1595
51,15,0.0807
52,15,0.0141
53,15,-0.0376
54,15,-0.0726
55,15,-0.0896
56,15,-0.0881
57,15,-0.0685
58,15,-0.0318
59,15,0.0202
60,15,0.0850
61,15,0.1596
62,15,0.2407
63,15,0.3245
64,15,0.4073
65,15,0.4852
66,15,0.5546
67,15,0.6122
68,15,0.6553
69,15,0.6814
70,15,0.6892
71,15,0.6776
72,15,0.6467
73,15,0.5972
74,15,0.5305
75,15,0.4488
76,15,0.3548
77,15,0.2520
78,15,0.1438
79,15,0.0343
80,15,-0.0726
81,15,-0.1731
82,15,-0.2634
83,15,-0.3403
84,15,-0.4010
85,15,-0.4435
86,15,-0.4661
87,15,-0.4684
88,15,-0.4504
89,15,-0.4130
90,15,-0.3579
91,15,-0.2875
92,15,-0.2046
93,15,-0.1128
94,15,-0.0158
95,15,0.0825
96,15,0.1779
97,15,0.2667
98,15,0.3453
99,15,0.4104
0,14,0.0025
1,14,0.1024
2,14,0.1984
3,14,0.2868
4,14,0.3641
5,14,0.4273
6,14,0.4738
7,14,0.5020
8,14,0.5108
9,14,0.4999
10,14,0.4699
11,14,0.4221
12,14,0.3586
13,14,0.2820
14,14,0.1955
15,14,0.1029
16,14,0.0079
17,14,-0.0854
18,14,-0.1730
19,14,-0.2512
20,14,-0.3165
21,14,-0.3662
22,14,-0.3978
23,14,-0.4097
24,14,-0.4012
25,14,-0.3722
26,14,-0.3234
27,14,-0.2564
28,14,-0.1734
29,14,-0.0773
30,14,0.0285
31,14,0.1403
32,14,0.2541
33,14,0.3658
34,14,0.4714
35,14,0.5672
36,14,0.6498
37,14,0.7163
38,14,0.7646
39,14,0.7932
40,14,0.8012
41,14,0.7887
42,14,0.7567
43,14,0.7066
44,14,0.6408
45,14,0.5622
46,14,0.4740
47,14,0.3801
48,14,0.2842
49,14,0.1904
50,14,0.1023
51,14,0.0237
52,14,-0.0425
53,14,-0.0937
54,14,-0.1279
55,14,-0.1439
56,14,-0.1412
57,14,-0.1203
58,14,-0.0820
59,14,-0.0284
60,14,0.0382
61,14,0.1148
62,14,0.1979
63,14,0.2838
64,14,0.3687
65,14,0.4488
66,14,0.5204
67,14,0.5802
68,14,0.6254
69,14,0.6537
70,14,0.6635
71,14,0.6540
72,14,0.6250
73,14,0.5774
74,14,0.5124
75,14,0.4324
76,14,0.3401
77,14,0.2387
78,14,0.1319
79,14,0.0237
80,14,-0.0821
81,14,-0.1814
82,14,-0.2708
83,14,-0.3468
84,14,-0.4067
85,14,-0.4484
86,14,-0.4704
87,14,-0.4721
88,14,-0.4536
89,14,-0.4157
90,14,-0.3602
91,14,-0.2894
92,14,-0.2063
93,14,-0.1142
94,14,-0.0170
95,14,0.0815
96,14,0.1771
97,14,0.2660
98,14,0.3447
99,14,0.4099
0,13,0.0022
1,13,0.1020
2,13,0.1979
3,13,0.2862
4,13,0.3634
5,13,0.4264
6,13,0.4728
7,13,0.5007
8,13,0.5093
9,13,0.4981
10,13,0.4678
11,13,0.4197
12,13,0.3557
13,13,0.2787
14,13,0.1917
15,13,0.0985
16,13,0.0029
17,13,-0.0911
18,13,-0.1795
19,13,-0.2586
20,13,-0.3249
21,13,-0.3756
22,13,-0.4084
23,13,-0.4216
24,13,-0.4144
25,13,-0.3868
26,13,-0.3395
27,13,-0.2741
28,13,-0.1928
29,13,-0.0984
30,13,0.0056
31,13,0.1156
32,13,0.2275
33,13,0.3373
34,13,0.4409
35,13,0.5348
36,13,0.6154
37,13,0.6801
38,13,0.7265
39,13,0.7532
40,13,0.7595
41,13,0.7455
42,13,0.7119
43,13,0.6605
44,13,0.5935
45,13,0.5138
46,13,0.4248
47,13,0.3301
48,13,0.2338
49,13,0.1396
50,13,0.0515
51,13,-0.0271
52,13,-0.0930
53,13,-0.1437
54,13,-0.1772
55,13,-0.1923
56,13,-0.1886
57,13,-0.1664
58,13,-0.1268
59,13,-0.0716
60,13,-0.0034
61,13,0.0748
62,13,0.1597
63,13,0.2475
64,13,0.3343
65,13,0.4164
66,13,0.4899
67,13,0.5517
68,13,0.5988
69,13,0.6290
70,13,0.6407
71,13,0.6329
72,13,0.6057
73,13,0.5597
74,13,0.4964
75,13,0.4178
76,13,0.3269
77,13,0.2268
78,13,0.1213
79,13,0.0142
80,13,-0.0905
81,13,-0.1889
82,13,-0.2773
83,13,-0.3525
84,13,-0.4117
85,13,-0.4528
86,13,-0.4742
87,13,-0.4754
88,13,-0.4564
89,13,-0.4182
90,13,-0.3623
91,13,-0.2912
92,13,-0.2078
93,13,-0.1155
94,13,-0.0180
95,13,0.0806
96,13,0.1764
97,13,0.2654
98,13,0.3442
99,13,0.4095
0,12,0.0019
1,12,0.1016
2,12,0.1975
3,12,0.2857
4,12,0.3627
5,12,0.4256
6,12,0.4718
7,12,0.4996
8,12,0.5080
9,12,0.4966
10,12,0.4660
11,12,0.4175
12,12,0.3532
13,12,0.2758
14,12,0.1883
15,12,0.0946
16,12,-0.0016
17,12,-0.0962
18,12,-0.1853
19,12,-0.2652
20,12,-0.3324
21,12,-0.3840
22,12,-0.4178
23,12,-0.4321
24,12,-0.4260
25,12,-0.3997
26,12,-0.3537
27,12,-0.2897
28,12,-0.2099
29,12,-0.1170
30,12,-0.0146
31,12,0.0937
32,12,0.2039
33,12,0.3120
34,12,0.4139
35,12,0.5060
36,12,0.5850
37,12,0.6479
38,12,0.6927
39,12,0.7179
40,12,0.7226
41,12,0.7072
42,12,0.6723
43,12,0.6196
44,12,0.5516
45,12,0.4709
46,12,0.3811
47,12,0.2859
48,12,0.1891
49,12,0.0946
50,12,0.0064
51,12,-0.0721
52,12,-0.1377
53,12,-0.1879
54,12,-0.2208
55,12,-0.2351
56,12,-0.2305
57,12,-0.2072
58,12,-0.1664
59,12,-0.1100
60,12,-0.0403
61,12,0.0395
62,12,0.1260
63,12,0.2154
64,12,0.3039
65,12,0.3876
66,12,0.4629
67,12,0.5264
68,12,0.5752
69,12,0.6071
70,12,0.6204
71,12,0.6143
72,12,0.5886
73,12,0.5441
74,12,0.4821
75,12,0.4049
76,12,0.3152
77,12,0.2164
78,12,0.1119
79,12,0.0058
80,12,-0.0979
81,12,-0.1955
82,12,-0.2831
83,12,-0.3576
84,12,-0.4162
85,12,-0.4567
86,12,-0.4776
87,12,-0.4783
88,12,-0.4589
89,12,-0.4203
90,12,-0.3641
91,12,-0.2928
92,12,-0.2091
93,12,-0.1166
94,12,-0.0190
95,12,0.0798
96,12,0.1757
97,12,0.2649
98,12,0.3438
99,12,0.4091
0,11,0.0016
1,11,0.1013
2,11,0.1971
3,11,0.2852
4,11,0.3621
5,11,0.4249
6,11,0.4710
7,11,0.4986
8,11,0.5068
9,11,0.4952
10,11,0.4644
11,11,0.4156
12,11,0.3510
13,11,0.2732
14,11,0.1854
15,11,0.0912
16,11,-0.0055
17,11,-0.1007
18,11,-0.1905
19,11,-0.2710
20,11,-0.3389
21,11,-0.3914
22,11,-0.4260
23,11,-0.4413
24,11,-0.4363
25,11,-0.4111
26,11,-0.3663
27,11,-0.3035
28,11,-0.2250
29,11,-0.1335
30,11,-0.0325
31,11,0.0744
32,11,0.1831
33,11,0.2897
34,11,0.3901
35,11,0.4807
36,11,0.5581
37,11,0.6196
38,11,0.6629
39,11,0.6867
40,11,0.6901
41,11,0.6734
42,11,0.6373
43,11,0.5836
44,11,0.5146
45,11,0.4331
46,11,0.3426
47,11,0.2468
48,11,0.1496
49,11,0.0550
50,11,-0.0333
51,11,-0.1117
52,11,-0.1771
53,11,-0.2269
54,11,-0.2593
55,11,-0.2729
56,11,-0.2675
57,11,-0.2433
58,11,-0.2014
59,11,-0.1438
60,11,-0.0729
61,11,0.0083
62,11,0.0962
63,11,0.1870
64,11,0.2770
65,11,0.3623
66,11,0.4391
67,11,0.5041
68,11,0.5544
69,11,0.5878
70,11,0.6026
71,11,0.5978
72,11,0.5735
73,11,0.5303
74,11,0.4696
75,11,0.3935
76,11,0.3050
77,11,0.2071
78,11,0.1036
79,11,-0.0016
80,11,-0.1045
81,11,-0.2013
82,11,-0.2883
83,11,-0.3621
84,11,-0.4201
85,11,-0.4601
86,11,-0.4806
87,11,-0.4809
88,11,-0.4611
89,11,-0.4222
90,11,-0.3658
91,11,-0.2941
92,11,-0.2103
93,11,-0.1176
94,11,-0.0198
95,11,0.0791
96,11,0.1751
97,11,0.2644
98,11,0.3434
99,11,0.4088
0,10,0.0014
1,10,0.1010
2,10,0.1967
3,10,0.2848
4,10,0.3616
5,10,0.4243
6,10,0.4703
7,10,0.4978
8,10,0.5058
9,10,0.4940
10,10,0.4630
11,10,0.4140
12,10,0.3491
13,10,0.2709
14,10,0.1828
15,10,0.0881
16,10,-0.0090
17,10,-0.1047
18,10,-0.1950
19,10,-0.2761
20,10,-0.3447
21,10,-0.3979
22,10,-0.4333
23,10,-0.4494
24,10,-0.4454
25,10,-0.4211
26,10,-0.3773
27,10,-0.3156
28,10,-0.2382
29,10,-0.1479
30,10,-0.0481
31,10,0.0575
32,10,0.1649
33,10,0.2701
34,10,0.3692
35,10,0.4584
36,10,0.5345
37,10,0.5947
38,10,0.6368
39,10,0.6593
40,10,0.6615
41,10,0.6437
42,10,0.6066
43,10,0.5520
44,10,0.4821
45,10,0.3999
46,10,0.3088
47,10,0.2126
48,10,0.1150
49,10,0.0202
50,10,-0.0682
51,10,-0.1465
52,10,-0.2117
53,10,-0.2612
54,10,-0.2931
55,10,-0.3061
56,10,-0.2999
57,10,-0.2749
58,10,-0.2321
59,10,-0.1734
60,10,-0.1014
61,10,-0.0191
62,10,0.0700
63,10,0.1622
64,10,0.2535
65,10,0.3400
66,10,0.4182
67,10,0.4845
68,10,0.5362
69,10,0.5709
70,10,0.5869
71,10,0.5834
72,10,0.5602
73,10,0.5181
74,10,0.4585
75,10,0.3835
76,10,0.2959
77,10,0.1990
78,10,0.0964
79,10,-0.0080
80,10,-0.1103
81,10,-0.2064
82,10,-0.2928
83,10,-0.3661
84,10,-0.4236
85,10,-0.4631
86,10,-0.4832
87,10,-0.4831
88,10,-0.4631
89,10,-0.4239
90,10,-0.3672
91,10,-0.2954
92,10,-0.2113
93,10,-0.1184
94,10,-0.0205
95,10,0.0785
96,10,0.1746
97,10,0.2640
98,10,0.3430
99,10,0.4085
0,9,0.0012
1,9,0.1008
2,9,0.1964
3,9,0.2844
4,9,0.3612
5,9,0.4238
6,9,0.4696
7,9,0.4970
8,9,0.5049
9,9,0.4929
10,9,0.4617
11,9,0.4125
12,9,0.3474
13,9,0.2690
14,9,0.1805
15,9,0.0855
16,9,-0.0120
17,9,-0.1081
18,9,-0.1989
19,9,-0.2806
20,9,-0.3498
21,9,-0.4035
22,9,-0.4397
23,9,-0.4565
24,9,-0.4532
25,9,-0.4298
26,9,-0.3870
27,9,-0.3262
28,9,-0.2498
29,9,-0.1606
30,9,-0.0618
31,9,0.0427
32,9,0.1489
33,9,0.2530
34,9,0.3509
35,9,0.4390
36,9,0.5140
37,9,0.5730
38,9,0.6139
39,9,0.6353
40,9,0.6366
41,9,0.6178
42,9,0.5798
43,9,0.5243
44,9,0.4537
45,9,0.3709
46,9,0.2793
47,9,0.1826
48,9,0.0848
49,9,-0.0103
50,9,-0.0987
51,9,-0.1770
52,9,-0.2420
53,9,-0.2912
54,9,-0.3226
55,9,-0.3351
56,9,-0.3283
57,9,-0.3025
58,9,-0.2589
59,9,-0.1994
60,9,-0.1264
61,9,-0.0430
62,9,0.0472
63,9,0.1404
64,9,0.2329
65,9,0.3206
66,9,0.3999
67,9,0.4674
68,9,0.5202
69,9,0.5560
70,9,0.5732
71,9,0.5708
72,9,0.5487
73,9,0.5076
74,9,0.4489
75,9,0.3748
76,9,0.2880
77,9,0.1919
78,9,0.0900
79,9,-0.0137
80,9,-0.1153
81,9,-0.2109
82,9,-0.2967
83,9,-0.3695
84,9,-0.4266
85,9,-0.4657
86,9,-0.4855
87,9,-0.4851
88,9,-0.4648
89,9,-0.4253
90,9,-0.3684
91,9,-0.2964
92,9,-0.2122
93,9,-0.1192
94,9,-0.0212
95,9,0.0780
96,9,0.1742
97,9,0.2636
98,9,0.3427
99,9,0.4083
0,8,0.0010
1,8,0.1005
2,8,0.1962
